nse_symbol,yahoo_symbol,company_name,yahoo_sector,sector_index_name,sector_index_symbol
STARTECK,STARTECK.NS,Starteck Finance Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
STCINDIA,STCINDIA.NS,The State Trading Corporation of India Limited,Industrials,NIFTY INFRA,^CNXINFRA
STEELCAS,STEELCAS.NS,Steelcast Limited,Basic Materials,NIFTY METAL,^CNXMETAL
STEELCITY,STEELCITY.NS,Steel City Securities Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
STEELXIND,STEELXIND.NS,Steel Exchange India Limited,Basic Materials,NIFTY METAL,^CNXMETAL
STEL,STEL.NS,STEL Holdings Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
STERTOOLS,STERTOOLS.NS,Sterling Tools Limited,Industrials,NIFTY INFRA,^CNXINFRA
STLNETWORK,STLNETWORK.NS,STLNETWORK,Communication Services,NIFTY MEDIA,^CNXMEDIA
STLTECH,STLTECH.NS,Sterlite Technologies Limited,Technology,NIFTY IT,^CNXIT
STOVEKRAFT,STOVEKRAFT.NS,Stove Kraft Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
STUDDS,STUDDS.NS,STUDDS,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
STYL,STYL.NS,STYL,Technology,NIFTY IT,^CNXIT
STYLAMIND,STYLAMIND.NS,Stylam Industries Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
STYLEBAAZA,STYLEBAAZA.NS,Baazar Style Retail Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
STYRENIX,STYRENIX.NS,Styrenix Performance Materials Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SUBEXLTD,SUBEXLTD.NS,Subex Limited,Technology,NIFTY IT,^CNXIT
SUBROS,SUBROS.NS,Subros Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SUDARSCHEM,SUDARSCHEM.NS,Sudarshan Chemical Industries Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SUDEEPPHRM,SUDEEPPHRM.NS,SUDEEPPHRM,Healthcare,NIFTY PHARMA,^CNXPHARMA
SUKHJITS,SUKHJITS.NS,The Sukhjit Starch & Chemicals Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SULA,SULA.NS,Sula Vineyards Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
SUMICHEM,SUMICHEM.NS,Sumitomo Chemical India Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SUMIT,SUMIT.NS,Sumit Woods Limited,Real Estate,NIFTY REALTY,^CNXREALTY
SUMMITSEC,SUMMITSEC.NS,Summit Securities Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
SUNCLAY,SUNCLAY.NS,Sundaram-Clayton Limited,Industrials,NIFTY INFRA,^CNXINFRA
SUNDARAM,SUNDARAM.NS,Sundaram Multi Pap Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SUNDARMFIN,SUNDARMFIN.NS,Sundaram Finance Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
SUNDRMBRAK,SUNDRMBRAK.NS,Sundaram Brake Linings Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SUNDRMFAST,SUNDRMFAST.NS,Sundram Fasteners Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SUNDROP,SUNDROP.NS,Sundrop Brands Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
SUNFLAG,SUNFLAG.NS,Sunflag Iron and Steel Company Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SUNPHARMA,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
SUNTECK,SUNTECK.NS,Sunteck Realty Limited,Real Estate,NIFTY REALTY,^CNXREALTY
SUNTV,SUNTV.NS,Sun TV Network Limited,Communication Services,NIFTY MEDIA,^CNXMEDIA
SUPERHOUSE,SUPERHOUSE.NS,Superhouse Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SUPERSPIN,SUPERSPIN.NS,Super Spinning Mills Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SUPRAJIT,SUPRAJIT.NS,Suprajit Engineering Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SUPREME,SUPREME.NS,Supreme Holdings & Hospitality (India) Limited,Real Estate,NIFTY REALTY,^CNXREALTY
SUPREMEIND,SUPREMEIND.NS,The Supreme Industries Limited,Industrials,NIFTY INFRA,^CNXINFRA
SUPRIYA,SUPRIYA.NS,Supriya Lifescience Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
SURAJEST,SURAJEST.NS,SURAJEST,Real Estate,NIFTY REALTY,^CNXREALTY
SURAJLTD,SURAJLTD.NS,Suraj Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SURAKSHA,SURAKSHA.NS,SURAKSHA,Healthcare,NIFTY PHARMA,^CNXPHARMA
SURANASOL,SURANASOL.NS,Surana Solar Limited,Technology,NIFTY IT,^CNXIT
SURANAT&P,SURANAT&P.NS,Surana Telecom and Power Limited,Utilities,NIFTY PSU BANK,^CNXPSUBANK
SURYALAXMI,SURYALAXMI.NS,Suryalakshmi Cotton Mills Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SURYAROSNI,SURYAROSNI.NS,Surya Roshni Limited,Basic Materials,NIFTY METAL,^CNXMETAL
SURYODAY,SURYODAY.NS,Suryoday Small Finance Bank Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
SUTLEJTEX,SUTLEJTEX.NS,Sutlej Textiles and Industries Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SUVEN,SUVEN.NS,Suven Life Sciences Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
SUVIDHAA,SUVIDHAA.NS,Suvidhaa Infoserve Limited,Technology,NIFTY IT,^CNXIT
SUYOG,SUYOG.NS,Suyog Telematics Limited,Communication Services,NIFTY MEDIA,^CNXMEDIA
SUZLON,SUZLON.NS,Suzlon Energy Limited,Industrials,NIFTY INFRA,^CNXINFRA
SVLL,SVLL.NS,Shree Vasu Logistics Limited,Industrials,NIFTY INFRA,^CNXINFRA
SWANCORP,SWANCORP.NS,Swan Corp Limited,Industrials,NIFTY INFRA,^CNXINFRA
SWARAJENG,SWARAJENG.NS,Swaraj Engines Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SWELECTES,SWELECTES.NS,Swelect Energy Systems Limited,Technology,NIFTY IT,^CNXIT
SWIGGY,SWIGGY.NS,SWIGGY,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SWSOLAR,SWSOLAR.NS,Sterling and Wilson Renewable Energy Limited,Technology,NIFTY IT,^CNXIT
SYMPHONY,SYMPHONY.NS,Symphony Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
SYNCOMF,SYNCOMF.NS,Syncom Formulations (India) Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
SYNGENE,SYNGENE.NS,Syngene International Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
SYRMA,SYRMA.NS,Syrma SGS Technology Limited,Technology,NIFTY IT,^CNXIT
SYSTMTXC,SYSTMTXC.NS,Systematix Corporate Services Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
TAINWALCHM,TAINWALCHM.NS,Tainwala Chemicals and Plastics (India) Limited,Basic Materials,NIFTY METAL,^CNXMETAL
TAJGVK,TAJGVK.NS,TAJGVK Hotels & Resorts Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
TALBROAUTO,TALBROAUTO.NS,Talbros Automotive Components Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
TANLA,TANLA.NS,Tanla Platforms Limited,Technology,NIFTY IT,^CNXIT
TARACHAND,TARACHAND.NS,Tara Chand Infralogistic Solutions Limited,Industrials,NIFTY INFRA,^CNXINFRA
TARC,TARC.NS,TARC Limited,Real Estate,NIFTY REALTY,^CNXREALTY
TARIL,TARIL.NS,TARIL,Industrials,NIFTY INFRA,^CNXINFRA
TARMAT,TARMAT.NS,Tarmat Limited,Industrials,NIFTY INFRA,^CNXINFRA
TARSONS,TARSONS.NS,Tarsons Products Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
TASTYBITE,TASTYBITE.NS,Tasty Bite Eatables Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
TATACAP,TATACAP.NS,TATACAP,Financial Services,NIFTY FIN SERVICE,^CNXFIN
TATACHEM,TATACHEM.NS,Tata Chemicals Limited,Basic Materials,NIFTY METAL,^CNXMETAL
TATACOMM,TATACOMM.NS,Tata Communications Limited,Communication Services,NIFTY MEDIA,^CNXMEDIA
TATACONSUM,TATACONSUM.NS,Tata Consumer Products Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
TATAELXSI,TATAELXSI.NS,Tata Elxsi Limited,Technology,NIFTY IT,^CNXIT
TATAINVEST,TATAINVEST.NS,Tata Investment Corporation Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
TATAPOWER,TATAPOWER.NS,Tata Power Company Limited,Utilities,NIFTY PSU BANK,^CNXPSUBANK
TATASTEEL,TATASTEEL.NS,Tata Steel Limited,Basic Materials,NIFTY METAL,^CNXMETAL
TATATECH,TATATECH.NS,Tata Technologies Limited,Technology,NIFTY IT,^CNXIT
TATVA,TATVA.NS,Tatva Chintan Pharma Chem Limited,Basic Materials,NIFTY METAL,^CNXMETAL
TBOTEK,TBOTEK.NS,TBOTEK,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
TBZ,TBZ.NS,Tribhovandas Bhimji Zaveri Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
TCI,TCI.NS,Transport Corporation of India Limited,Industrials,NIFTY INFRA,^CNXINFRA
TCIEXP,TCIEXP.NS,TCI Express Limited,Industrials,NIFTY INFRA,^CNXINFRA
TCPLPACK,TCPLPACK.NS,TCPL Packaging Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
TCS,TCS.NS,Tata Consultancy Services Limited,Technology,NIFTY IT,^CNXIT
TDPOWERSYS,TDPOWERSYS.NS,TD Power Systems Limited,Industrials,NIFTY INFRA,^CNXINFRA
TEAMGTY,TEAMGTY.NS,Team India Guaranty Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
TEAMLEASE,TEAMLEASE.NS,TeamLease Services Limited,Industrials,NIFTY INFRA,^CNXINFRA
TECHM,TECHM.NS,Tech Mahindra Limited,Technology,NIFTY IT,^CNXIT
TECHNOE,TECHNOE.NS,Techno Electric & Engineering Company Limited,Industrials,NIFTY INFRA,^CNXINFRA
TECILCHEM,TECILCHEM.NS,Tecil Chemicals and Hydro Power Ltd.,Financial Services,NIFTY FIN SERVICE,^CNXFIN
TEGA,TEGA.NS,Tega Industries Limited,Industrials,NIFTY INFRA,^CNXINFRA
TEJASNET,TEJASNET.NS,Tejas Networks Limited,Technology,NIFTY IT,^CNXIT
TEMBO,TEMBO.NS,Tembo Global Industries Limited,Industrials,NIFTY INFRA,^CNXINFRA
TENNIND,TENNIND.NS,TENNIND,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
TEXINFRA,TEXINFRA.NS,Texmaco Infrastructure & Holdings Limited,Real Estate,NIFTY REALTY,^CNXREALTY
TEXMOPIPES,TEXMOPIPES.NS,Texmo Pipes and Products Limited,Industrials,NIFTY INFRA,^CNXINFRA
TEXRAIL,TEXRAIL.NS,Texmaco Rail & Engineering Limited,Industrials,NIFTY INFRA,^CNXINFRA
TFCILTD,TFCILTD.NS,Tourism Finance Corporation of India Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
TFL,TFL.NS,Transwarranty Finance Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
TGBHOTELS,TGBHOTELS.NS,TGB Banquets and Hotels Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
THANGAMAYL,THANGAMAYL.NS,Thangamayil Jewellery Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
THEINVEST,THEINVEST.NS,The Investment Trust of India Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
THEJO,THEJO.NS,Thejo Engineering Limited,Industrials,NIFTY INFRA,^CNXINFRA
THELEELA,THELEELA.NS,Leela Palaces Hotels & Resorts Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
THEMISMED,THEMISMED.NS,Themis Medicare Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
THERMAX,THERMAX.NS,Thermax Limited,Industrials,NIFTY INFRA,^CNXINFRA
THOMASCOOK,THOMASCOOK.NS,Thomas Cook (India) Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
THOMASCOTT,THOMASCOTT.NS,Thomas Scott (India) Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
THYROCARE,THYROCARE.NS,Thyrocare Technologies Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
TI,TI.NS,Tilaknagar Industries Ltd.,Consumer Defensive,NIFTY FMCG,^CNXFMCG
TIGERLOGS,TIGERLOGS.NS,Tiger Logistics (India) Limited,Industrials,NIFTY INFRA,^CNXINFRA
TIIL,TIIL.NS,Technocraft Industries (India) Limited,Industrials,NIFTY INFRA,^CNXINFRA
TIINDIA,TIINDIA.NS,Tube Investments of India Limited,Industrials,NIFTY INFRA,^CNXINFRA
TIJARIA,TIJARIA.NS,Tijaria Polypipes Limited,Industrials,NIFTY INFRA,^CNXINFRA
TIL,TIL.NS,TIL Limited,Industrials,NIFTY INFRA,^CNXINFRA
TIMETECHNO,TIMETECHNO.NS,Time Technoplast Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
TIMKEN,TIMKEN.NS,Timken India Limited,Industrials,NIFTY INFRA,^CNXINFRA
TINNARUBR,TINNARUBR.NS,Tinna Rubber and Infrastructure Limited,Basic Materials,NIFTY METAL,^CNXMETAL
TIPSFILMS,TIPSFILMS.NS,Tips Films Limited,Communication Services,NIFTY MEDIA,^CNXMEDIA
TIPSMUSIC,TIPSMUSIC.NS,Tips Music Limited,Communication Services,NIFTY MEDIA,^CNXMEDIA
TIRUMALCHM,TIRUMALCHM.NS,Thirumalai Chemicals Limited,Basic Materials,NIFTY METAL,^CNXMETAL
TIRUPATIFL,TIRUPATIFL.NS,Tirupati Forge Limited,Industrials,NIFTY INFRA,^CNXINFRA
TITAGARH,TITAGARH.NS,Titagarh Rail Systems Limited,Industrials,NIFTY INFRA,^CNXINFRA
TITAN,TITAN.NS,Titan Company Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
TMB,TMB.NS,Tamilnad Mercantile Bank Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
TMCV,TMCV.NS,TMCV,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
TMPV,TMPV.NS,Tata Motors Passenger Vehicles Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
TNPETRO,TNPETRO.NS,Tamilnadu Petroproducts Limited,Basic Materials,NIFTY METAL,^CNXMETAL
TNPL,TNPL.NS,Tamil Nadu Newsprint and Papers Limited,Basic Materials,NIFTY METAL,^CNXMETAL
TNTELE,TNTELE.NS,Tamilnadu Telecommunications Limited,Technology,NIFTY IT,^CNXIT
TOKYOPLAST,TOKYOPLAST.NS,Tokyo Plast International Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
TOLINS,TOLINS.NS,TOLINS,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
TORNTPHARM,TORNTPHARM.NS,Torrent Pharmaceuticals Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
TORNTPOWER,TORNTPOWER.NS,Torrent Power Limited,Utilities,NIFTY PSU BANK,^CNXPSUBANK
TOTAL,TOTAL.NS,Total Transport Systems Limited,Industrials,NIFTY INFRA,^CNXINFRA
TOUCHWOOD,TOUCHWOOD.NS,Touchwood Entertainment Limited,Communication Services,NIFTY MEDIA,^CNXMEDIA
TPHQ,TPHQ.NS,Teamo Productions HQ Limited,Industrials,NIFTY INFRA,^CNXINFRA
TPLPLASTEH,TPLPLASTEH.NS,TPL Plastech Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
TRACXN,TRACXN.NS,Tracxn Technologies Limited,Technology,NIFTY IT,^CNXIT
TRANSRAILL,TRANSRAILL.NS,TRANSRAILL,Industrials,NIFTY INFRA,^CNXINFRA
TRANSWORLD,TRANSWORLD.NS,Transworld Shipping Lines Limited,Industrials,NIFTY INFRA,^CNXINFRA
TRAVELFOOD,TRAVELFOOD.NS,TRAVELFOOD,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
TREEHOUSE,TREEHOUSE.NS,Tree House Education & Accessories Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
TREL,TREL.NS,Transindia Real Estate Limited,Real Estate,NIFTY REALTY,^CNXREALTY
TRENT,TRENT.NS,Trent Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
TRF,TRF.NS,TRF Limited,Industrials,NIFTY INFRA,^CNXINFRA
TRIDENT,TRIDENT.NS,Trident Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
TRIGYN,TRIGYN.NS,Trigyn Technologies Limited,Technology,NIFTY IT,^CNXIT
TRITURBINE,TRITURBINE.NS,Triveni Turbine Limited,Industrials,NIFTY INFRA,^CNXINFRA
TRIVENI,TRIVENI.NS,Triveni Engineering & Industries Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
TRU,TRU.NS,TruCap Finance Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
TRUALT,TRUALT.NS,TRUALT,Energy,NIFTY ENERGY,^CNXENERGY
TSFINV,TSFINV.NS,TSF Investments Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
TTKHLTCARE,TTKHLTCARE.NS,TTK Healthcare Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
TTKPRESTIG,TTKPRESTIG.NS,TTK Prestige Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
TTL,TTL.NS,T.T. Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
TTML,TTML.NS,Tata Teleservices (Maharashtra) Limited,Communication Services,NIFTY MEDIA,^CNXMEDIA
TVSHLTD,TVSHLTD.NS,TVS Holdings Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
TVSMOTOR,TVSMOTOR.NS,TVS Motor Company Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
TVSSCS,TVSSCS.NS,TVS Supply Chain Solutions Limited,Industrials,NIFTY INFRA,^CNXINFRA
TVSSRICHAK,TVSSRICHAK.NS,TVS Srichakra Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
TVTODAY,TVTODAY.NS,T.V. Today Network Limited,Communication Services,NIFTY MEDIA,^CNXMEDIA
UBL,UBL.NS,United Breweries Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
UCAL,UCAL.NS,UCAL Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
UCOBANK,UCOBANK.NS,UCO Bank,Financial Services,NIFTY FIN SERVICE,^CNXFIN
UDS,UDS.NS,Updater Services Limited,Industrials,NIFTY INFRA,^CNXINFRA
UFBL,UFBL.NS,UFBL,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
UFLEX,UFLEX.NS,Uflex Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
UFO,UFO.NS,UFO Moviez India Limited,Communication Services,NIFTY MEDIA,^CNXMEDIA
UGARSUGAR,UGARSUGAR.NS,The Ugar Sugar Works Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
UGROCAP,UGROCAP.NS,UGRO Capital Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
UJJIVANSFB,UJJIVANSFB.NS,Ujjivan Small Finance Bank Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
ULTRACEMCO,ULTRACEMCO.NS,UltraTech Cement Limited,Basic Materials,NIFTY METAL,^CNXMETAL
UMAEXPORTS,UMAEXPORTS.NS,Uma Exports Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
UMESLTD,UMESLTD.NS,Usha Martin Education & Solutions Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
UMIYA-MRO,UMIYA-MRO.NS,Umiya Buildcon Limited,Real Estate,NIFTY REALTY,^CNXREALTY
UNICHEMLAB,UNICHEMLAB.NS,Unichem Laboratories Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
UNIDT,UNIDT.NS,United Drilling Tools Limited,Energy,NIFTY ENERGY,^CNXENERGY
UNIECOM,UNIECOM.NS,UNIECOM,Technology,NIFTY IT,^CNXIT
UNIENTER,UNIENTER.NS,Uniphos Enterprises Limited,Basic Materials,NIFTY METAL,^CNXMETAL
UNIINFO,UNIINFO.NS,Uniinfo Telecom Services Limited,Communication Services,NIFTY MEDIA,^CNXMEDIA
UNIMECH,UNIMECH.NS,UNIMECH,Industrials,NIFTY INFRA,^CNXINFRA
UNIONBANK,UNIONBANK.NS,Union Bank of India,Financial Services,NIFTY FIN SERVICE,^CNXFIN
UNIPARTS,UNIPARTS.NS,Uniparts India Limited,Industrials,NIFTY INFRA,^CNXINFRA
UNITDSPR,UNITDSPR.NS,UNITDSPR,Consumer Defensive,NIFTY FMCG,^CNXFMCG
UNITECH,UNITECH.NS,Unitech Limited,Real Estate,NIFTY REALTY,^CNXREALTY
UNITEDTEA,UNITEDTEA.NS,The United Nilgiri Tea Estates Company Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
UNIVASTU,UNIVASTU.NS,Univastu India Limited,Industrials,NIFTY INFRA,^CNXINFRA
UNIVCABLES,UNIVCABLES.NS,Universal Cables Limited,Industrials,NIFTY INFRA,^CNXINFRA
UNIVPHOTO,UNIVPHOTO.NS,Universus Photo Imagings Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
UNOMINDA,UNOMINDA.NS,Uno Minda Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
UPL,UPL.NS,UPL Limited,Basic Materials,NIFTY METAL,^CNXMETAL
URAVIDEF,URAVIDEF.NS,Uravi Defence and Technology Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
URBANCO,URBANCO.NS,Urban Company Limited,Technology,NIFTY IT,^CNXIT
URJA,URJA.NS,Urja Global Limited,Technology,NIFTY IT,^CNXIT
USHAMART,USHAMART.NS,Usha Martin Limited,Basic Materials,NIFTY METAL,^CNXMETAL
USK,USK.NS,Udayshivakumar Infra Limited,Industrials,NIFTY INFRA,^CNXINFRA
UTIAMC,UTIAMC.NS,UTI Asset Management Company Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
UTKARSHBNK,UTKARSHBNK.NS,Utkarsh Small Finance Bank Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
UTLSOLAR,UTLSOLAR.NS,UTLSOLAR,Technology,NIFTY IT,^CNXIT
UTTAMSUGAR,UTTAMSUGAR.NS,Uttam Sugar Mills Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
V2RETAIL,V2RETAIL.NS,V2 Retail Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
VADILALIND,VADILALIND.NS,Vadilal Industries Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
VAIBHAVGBL,VAIBHAVGBL.NS,Vaibhav Global Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
VAISHALI,VAISHALI.NS,Vaishali Pharma Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
VAKRANGEE,VAKRANGEE.NS,Vakrangee Limited,Technology,NIFTY IT,^CNXIT
VALIANTLAB,VALIANTLAB.NS,Valiant Laboratories Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
VALIANTORG,VALIANTORG.NS,Valiant Organics Limited,Basic Materials,NIFTY METAL,^CNXMETAL
VARDHACRLC,VARDHACRLC.NS,Vardhman Acrylics Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
VARDMNPOLY,VARDMNPOLY.NS,Vardhman Polytex Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
VARROC,VARROC.NS,Varroc Engineering Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
VASCONEQ,VASCONEQ.NS,Vascon Engineers Limited,Industrials,NIFTY INFRA,^CNXINFRA
VASWANI,VASWANI.NS,Vaswani Industries Limited,Basic Materials,NIFTY METAL,^CNXMETAL
VBL,VBL.NS,Varun Beverages Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
VEDL,VEDL.NS,Vedanta Limited,Basic Materials,NIFTY METAL,^CNXMETAL
VEEDOL,VEEDOL.NS,Veedol Corporation Limited,Basic Materials,NIFTY METAL,^CNXMETAL
VENKEYS,VENKEYS.NS,Venky's (India) Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
VENTIVE,VENTIVE.NS,VENTIVE,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
VENUSPIPES,VENUSPIPES.NS,Venus Pipes and Tubes Limited,Basic Materials,NIFTY METAL,^CNXMETAL
VERANDA,VERANDA.NS,Veranda Learning Solutions Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
VERTOZ,VERTOZ.NS,Vertoz Limited,Technology,NIFTY IT,^CNXIT
VESUVIUS,VESUVIUS.NS,Vesuvius India Limited,Industrials,NIFTY INFRA,^CNXINFRA
VETO,VETO.NS,Veto Switchgears and Cables Limited,Industrials,NIFTY INFRA,^CNXINFRA
VGL,VGL.NS,VGL,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
VGUARD,VGUARD.NS,V-Guard Industries Limited,Industrials,NIFTY INFRA,^CNXINFRA
VHL,VHL.NS,Vardhman Holdings Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
VIDHIING,VIDHIING.NS,Vidhi Specialty Food Ingredients Limited,Basic Materials,NIFTY METAL,^CNXMETAL
VIDYAWIRES,VIDYAWIRES.NS,VIDYAWIRES,Industrials,NIFTY INFRA,^CNXINFRA
VIJAYA,VIJAYA.NS,Vijaya Diagnostic Centre Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
VIJIFIN,VIJIFIN.NS,Viji Finance Limited,Financial Services,NIFTY FIN SERVICE,^CNXFIN
VIKASECO,VIKASECO.NS,Vikas Ecotech Limited,Basic Materials,NIFTY METAL,^CNXMETAL
VIKASLIFE,VIKASLIFE.NS,Vikas Lifecare Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
VIKRAMSOLR,VIKRAMSOLR.NS,VIKRAMSOLR,Technology,NIFTY IT,^CNXIT
VIKRAN,VIKRAN.NS,VIKRAN,Industrials,NIFTY INFRA,^CNXINFRA
VIMTALABS,VIMTALABS.NS,Vimta Labs Limited,Healthcare,NIFTY PHARMA,^CNXPHARMA
VINATIORGA,VINATIORGA.NS,Vinati Organics Limited,Basic Materials,NIFTY METAL,^CNXMETAL
VINCOFE,VINCOFE.NS,Vintage Coffee and Beverages Limited,Consumer Defensive,NIFTY FMCG,^CNXFMCG
VINDHYATEL,VINDHYATEL.NS,Vindhya Telelinks Limited,Industrials,NIFTY INFRA,^CNXINFRA
VINEETLAB,VINEETLAB.NS,Vineet Laboratories Limited,Basic Materials,NIFTY METAL,^CNXMETAL
VINNY,VINNY.NS,Vinny Overseas Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
VINYLINDIA,VINYLINDIA.NS,Vinyl Chemicals (India) Limited,Basic Materials,NIFTY METAL,^CNXMETAL
VIPCLOTHNG,VIPCLOTHNG.NS,VIP Clothing Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
VIPIND,VIPIND.NS,V.I.P. Industries Limited,Consumer Cyclical,NIFTY AUTO,^CNXAUTO
